,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90
109,1137,,1496-2-108-1332-1531-39,1.0,1.0,,2021-10-19 18:06:19+00:00,,,,Methane,,2823.0,3840.0,1805.0,,2.6,,,1,1.0,2021-10-19 18:06:25+00:00,Sonic,GHGSat,2,,358850.72,8.0,218645.0,358850.72,False,,356214.52533333394,355324.9289999995,350900.86711111123,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,132.10999999999999,False,True,NE,-1.0,6423.962275581544,6069.217404867087,6782.910577633765,6410.92124627694,6065.301651380732,6770.707453591787,6332.732839736941,5983.797307237396,6697.679873893019
110,1333,,1496-2-108-1332-1531-39,1.0,1.0,,2021-10-19 18:06:19+00:00,,,,Methane,,3583.0,4857.0,2309.0,,2.6,,,1,1.0,2021-10-19 18:06:25+00:00,Sonic,GHGSat,3,,358850.72,8.0,218645.0,358850.72,False,,356214.52533333394,355324.9289999995,350900.86711111123,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,132.10999999999999,False,True,NE,-1.0,6428.280504919245,6081.375173208526,6787.698387728612,6415.30569239478,6064.071099390044,6780.21435089979,6330.1239926480475,5984.231604955553,6683.72509091832
111,942,,1496-2-109-715-914-40,1.0,1.0,,2021-10-19 18:10:46+00:00,,,,Methane,,1768.0,2814.0,722.0,,1.29,,,1,1.0,2021-10-19 18:10:50+00:00,NASA-GEOS,GHGSat,1,,353722.8,8.0,218645.0,353722.8,False,,347747.81866666727,341154.78816666646,337919.25877777825,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,820.67,True,True,TP,1.0,6272.73702877358,5932.396706193387,6619.0668715705515,6156.726656379537,5821.234586803488,6498.2937831903855,6099.081986028367,5765.370165153774,6431.971128724576
112,1138,,1496-2-109-715-914-40,1.0,1.0,,2021-10-19 18:10:46+00:00,,,,Methane,,5417.0,7370.0,3464.0,,3.95,,,1,1.0,2021-10-19 18:10:50+00:00,Sonic,GHGSat,2,,353722.8,8.0,218645.0,353722.8,False,,347747.81866666727,341154.78816666646,337919.25877777825,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,820.67,True,True,TP,1.0,6273.566117136614,5928.631038127241,6625.2758336842235,6153.248794656888,5817.489440788519,6499.664730021203,6096.70629971061,5760.348070876252,6442.337763186279
113,1334,,1496-2-109-715-914-40,1.0,1.0,,2021-10-19 18:10:46+00:00,,,,Methane,,7738.0,10857.0,4619.0,,3.95,,,1,1.0,2021-10-19 18:10:50+00:00,Sonic,GHGSat,3,,353722.8,8.0,218645.0,353722.8,False,,347747.81866666727,341154.78816666646,337919.25877777825,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,820.67,True,True,TP,1.0,6276.723922714476,5938.84603504733,6628.463166134257,6155.665112717411,5823.608443629123,6497.402640790063,6095.002670444835,5766.238910649447,6422.065122601192
114,943,,1496-2-110-504-703-41,1.0,1.0,,2021-10-19 18:15:05+00:00,,,,Methane,,1948.0,3101.0,795.0,,1.21,,,1,1.0,2021-10-19 18:15:18+00:00,NASA-GEOS,GHGSat,1,,406365.8,8.0,218645.0,406365.8,False,,413726.3453333339,409494.7753333329,404984.91177777766,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,1463.2250000000001,True,True,TP,1.0,7464.816560221721,7057.462854065974,7887.588530524435,7388.123450609036,6976.954345894343,7802.448183995262,7307.297726634274,6911.998546683333,7723.47652860673
115,1139,,1496-2-110-504-703-41,1.0,1.0,,2021-10-19 18:15:05+00:00,,,,Methane,,2070.0,3197.0,944.0,,1.29,,,1,1.0,2021-10-19 18:15:18+00:00,Sonic,GHGSat,2,,406365.8,8.0,218645.0,406365.8,False,,413726.3453333339,409494.7753333329,404984.91177777766,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,1463.2250000000001,True,True,TP,1.0,7467.834312978912,7059.771214988765,7894.615295283339,7384.622379613778,6981.684642320802,7794.841149921618,7306.786869181553,6907.857929975286,7716.90535255887
116,1335,,1496-2-110-504-703-41,1.0,1.0,,2021-10-19 18:15:05+00:00,,,,Methane,,2750.0,4204.0,1296.0,,1.29,,,1,1.0,2021-10-19 18:15:18+00:00,Sonic,GHGSat,3,,406365.8,8.0,218645.0,406365.8,False,,413726.3453333339,409494.7753333329,404984.91177777766,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,1463.2250000000001,True,True,TP,1.0,7469.577198819214,7065.14892142632,7893.495109548658,7390.730361362826,6987.458358532026,7805.789898832949,7307.829328600919,6900.617393666572,7720.741730051953
117,944,,1496-2-111-730-929-42,1.0,1.0,,2021-10-19 18:19:09+00:00,,,,Methane,,1448.0,2301.0,595.0,,1.15,,,1,1.0,2021-10-19 18:19:10+00:00,NASA-GEOS,GHGSat,1,,377722.8,8.0,218645.0,377722.8,False,,377764.1400000005,378220.5814999997,377412.3929999994,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,2154.34,True,True,TP,1.0,6814.619547937516,6445.500757515694,7187.109931818696,6823.746281074545,6446.617146019949,7209.290505005726,6808.890892419705,6431.122251120366,7179.88168894127
118,1140,,1496-2-111-730-929-42,1.0,1.0,,2021-10-19 18:19:09+00:00,,,,Methane,,3949.0,5330.0,2568.0,,3.14,,,1,1.0,2021-10-19 18:19:10+00:00,Sonic,GHGSat,2,,377722.8,8.0,218645.0,377722.8,False,,377764.1400000005,378220.5814999997,377412.3929999994,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,2154.34,True,True,TP,1.0,6817.35057515816,6447.450219488229,7199.945521419245,6823.353561116875,6446.68688123584,7195.777660348624,6811.4715124948125,6439.373163561312,7194.217177828348
119,1336,,1496-2-111-730-929-42,1.0,1.0,,2021-10-19 18:19:09+00:00,,,,Methane,,4787.0,6378.0,3196.0,,3.14,,,1,1.0,2021-10-19 18:19:10+00:00,Sonic,GHGSat,3,,377722.8,8.0,218645.0,377722.8,False,,377764.1400000005,378220.5814999997,377412.3929999994,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,2154.34,True,True,TP,1.0,6819.679561082813,6447.245302297899,7203.437936026445,6821.768978344358,6447.513911959347,7207.719241052361,6811.134974979055,6438.496868870127,7191.652078109859
120,945,,1496-2-112-923-1122-43,1.0,1.0,,2021-10-19 18:24:04+00:00,,,,Methane,,1569.0,2513.0,625.0,,1.07,,,1,1.0,2021-10-19 18:24:06+00:00,NASA-GEOS,GHGSat,1,,411835.2,8.0,218645.0,411835.2,False,,406215.4146666672,405389.20799999963,404908.86488888826,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,2771.34,True,True,TP,1.0,7331.363567225918,6938.551988379031,7730.1947673054465,7313.705144037866,6914.030251325392,7721.337164839691,7303.37160715126,6911.315555605587,7709.683819137492
121,1141,,1496-2-112-923-1122-43,1.0,1.0,,2021-10-19 18:24:04+00:00,,,,Methane,,1907.0,3488.0,326.0,,1.3,,,1,1.0,2021-10-19 18:24:06+00:00,Sonic,GHGSat,2,,411835.2,8.0,218645.0,411835.2,False,,406215.4146666672,405389.20799999963,404908.86488888826,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,2771.34,True,True,TP,1.0,7323.321598556863,6921.876526222459,7728.608018624674,7317.418848484671,6916.201423812384,7728.447014122325,7305.538823422904,6911.391040606481,7705.7667227804695
122,1337,,1496-2-112-923-1122-43,1.0,1.0,,2021-10-19 18:24:04+00:00,,,,Methane,,3006.0,4294.0,1718.0,,1.3,,,1,1.0,2021-10-19 18:24:06+00:00,Sonic,GHGSat,3,,411835.2,8.0,218645.0,411835.2,False,,406215.4146666672,405389.20799999963,404908.86488888826,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,2771.34,True,True,TP,1.0,7330.399336638804,6933.023974932561,7750.23397144738,7315.691381330289,6909.329039311065,7732.890927167285,7305.263563171825,6907.619163590046,7714.599435174381
123,946,,1496-2-113-543-742-44,1.0,1.0,,2021-10-19 18:27:56+00:00,,,,Methane,,862.0,1375.0,349.0,,1.01,,,1,1.0,2021-10-19 18:27:59+00:00,NASA-GEOS,GHGSat,1,,324100.5,8.0,218645.0,324100.5,False,,326496.55333333375,330924.37599999964,336773.44611111056,AZ,2021-10-19 18:27:39+00:00,2021-10-19 18:33:10+00:00,2013.0,69.95,False,True,NE,-1.0,5893.50872659663,5567.920940364889,6220.804070427156,5973.007184087535,5649.73248407881,6310.342585826965,6076.862616503268,5746.129424165099,6420.110802131556
124,1142,,1496-2-113-543-742-44,1.0,1.0,,2021-10-19 18:27:56+00:00,,,,Methane,,2949.0,4015.0,1883.0,,3.46,,,1,1.0,2021-10-19 18:27:59+00:00,Sonic,GHGSat,2,,324100.5,8.0,218645.0,324100.5,False,,326496.55333333375,330924.37599999964,336773.44611111056,AZ,2021-10-19 18:27:39+00:00,2021-10-19 18:33:10+00:00,2013.0,69.95,False,True,NE,-1.0,5891.745909683995,5568.293609002624,6221.811414525165,5973.081773723124,5645.562814412885,6309.914531985687,6078.605948256859,5754.255847899056,6421.921185736485
125,1338,,1496-2-113-543-742-44,1.0,1.0,,2021-10-19 18:27:56+00:00,,,,Methane,,7737.0,10435.0,5039.0,,3.46,,,1,1.0,2021-10-19 18:27:59+00:00,Sonic,GHGSat,3,,324100.5,8.0,218645.0,324100.5,False,,326496.55333333375,330924.37599999964,336773.44611111056,AZ,2021-10-19 18:27:39+00:00,2021-10-19 18:33:10+00:00,2013.0,69.95,False,True,NE,-1.0,5890.841959664693,5569.69425447454,6216.046286540231,5970.424182205327,5646.753996338135,6308.009545936591,6080.1299736511955,5749.568067998319,6416.858876447857
126,947,,1496-2-114-1031-1230-45,1.0,1.0,,2021-10-19 18:32:44+00:00,,,,Methane,,818.0,1302.0,334.0,,0.96,,,1,1.0,2021-10-19 18:32:48+00:00,NASA-GEOS,GHGSat,1,,265669.9,8.0,218645.0,265669.9,False,,271857.09000000067,273060.77166666614,274533.2788888884,AZ,2021-10-19 18:27:39+00:00,2021-10-19 18:33:10+00:00,2013.0,796.185,True,True,TP,1.0,4902.283025623467,4634.07932083747,5178.0412301686665,4925.157309336427,4658.160109584122,5203.676139345249,4953.432788227239,4682.329365811533,5229.904820650144
127,1143,,1496-2-114-1031-1230-45,1.0,1.0,,2021-10-19 18:32:44+00:00,,,,Methane,,2389.0,3401.0,1377.0,,2.8,,,1,1.0,2021-10-19 18:32:48+00:00,Sonic,GHGSat,2,,265669.9,8.0,218645.0,265669.9,False,,271857.09000000067,273060.77166666614,274533.2788888884,AZ,2021-10-19 18:27:39+00:00,2021-10-19 18:33:10+00:00,2013.0,796.185,True,True,TP,1.0,4906.545685123141,4642.227598107903,5180.7858707970245,4926.60216069051,4658.157721499724,5204.206367706218,4951.219725575609,4680.234170439084,5232.369520978867
128,1339,,1496-2-114-1031-1230-45,1.0,1.0,,2021-10-19 18:32:44+00:00,,,,Methane,,3395.0,4801.0,1989.0,,2.8,,,1,1.0,2021-10-19 18:32:48+00:00,Sonic,GHGSat,3,,265669.9,8.0,218645.0,265669.9,False,,271857.09000000067,273060.77166666614,274533.2788888884,AZ,2021-10-19 18:27:39+00:00,2021-10-19 18:33:10+00:00,2013.0,796.185,True,True,TP,1.0,4905.677190553423,4639.891905817435,5187.1732175664265,4927.771079710625,4660.5135615490235,5201.472016062306,4953.530039085788,4675.662672540129,5235.657888696239
129,948,,1496-2-301-900-1099-46,1.0,1.0,,2021-10-19 18:36:11+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-19 18:36:11+00:00,NASA-GEOS,GHGSat,1,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-19 18:33:10+00:00,2021-10-19 18:45:52+00:00,2014.0,583.4849999999999,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,1144,,1496-2-301-900-1099-46,1.0,1.0,,2021-10-19 18:36:11+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-19 18:36:11+00:00,Sonic,GHGSat,2,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-19 18:33:10+00:00,2021-10-19 18:45:52+00:00,2014.0,583.4849999999999,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,1340,,1496-2-301-900-1099-46,1.0,1.0,,2021-10-19 18:36:11+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-19 18:36:11+00:00,Sonic,GHGSat,3,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-19 18:33:10+00:00,2021-10-19 18:45:52+00:00,2014.0,583.4849999999999,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,949,,1496-2-302-1015-1214-47,1.0,1.0,,2021-10-19 18:41:26+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-19 18:41:26+00:00,NASA-GEOS,GHGSat,1,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-19 18:33:10+00:00,2021-10-19 18:45:52+00:00,2014.0,1035.5749999999998,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,1145,,1496-2-302-1015-1214-47,1.0,1.0,,2021-10-19 18:41:26+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-19 18:41:26+00:00,Sonic,GHGSat,2,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-19 18:33:10+00:00,2021-10-19 18:45:52+00:00,2014.0,1035.5749999999998,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,1341,,1496-2-302-1015-1214-47,1.0,1.0,,2021-10-19 18:41:26+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-19 18:41:26+00:00,Sonic,GHGSat,3,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-19 18:33:10+00:00,2021-10-19 18:45:52+00:00,2014.0,1035.5749999999998,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,950,,1496-2-303-705-904-49,1.0,1.0,,2021-10-19 18:45:56+00:00,,,,Methane,,66.0,106.0,26.0,,0.91,,,1,1.0,2021-10-19 18:45:58+00:00,NASA-GEOS,GHGSat,1,,7977.98,2.0,218645.0,7977.98,False,,12420.488333334004,6514.148499999372,4342.765666666165,AZ,2021-10-19 18:45:52+00:00,2021-10-19 18:50:02+00:00,2015.0,10.325000000000001,False,False,NE,-1.0,224.12643693475843,211.42090683284593,236.83853137180085,117.51496944960006,110.50227550836794,124.58546755611587,78.35427654846018,73.15616415189494,83.53025147093706
136,1146,,1496-2-303-705-904-49,1.0,1.0,,2021-10-19 18:45:56+00:00,,,,Methane,,131.0,183.0,80.0,,1.81,,,1,1.0,2021-10-19 18:45:58+00:00,Sonic,GHGSat,2,,7977.98,2.0,218645.0,7977.98,False,,12420.488333334004,6514.148499999372,4342.765666666165,AZ,2021-10-19 18:45:52+00:00,2021-10-19 18:50:02+00:00,2015.0,10.325000000000001,False,False,NE,-1.0,224.09959549172888,211.26962245076052,237.0909699246114,117.49947399643851,110.24458435857478,124.64418144604748,78.36529147113987,73.23208218521924,83.61038718408795
137,1342,,1496-2-303-705-904-49,1.0,1.0,,2021-10-19 18:45:56+00:00,,,,Methane,,131.0,183.0,80.0,,1.81,,,1,1.0,2021-10-19 18:45:58+00:00,Sonic,GHGSat,3,,7977.98,2.0,218645.0,7977.98,False,,12420.488333334004,6514.148499999372,4342.765666666165,AZ,2021-10-19 18:45:52+00:00,2021-10-19 18:50:02+00:00,2015.0,10.325000000000001,False,False,NE,-1.0,224.15664521528313,211.4178423023355,236.67331413364212,117.53433507520326,110.5269662623958,124.58718406193684,78.36218753801342,73.10652402848629,83.5147951410882
138,951,,1496-2-304-1127-1326-50,1.0,1.0,,2021-10-19 18:50:16+00:00,,,,Methane,,37.0,59.0,15.0,,0.9,,,1,1.0,2021-10-19 18:50:17+00:00,NASA-GEOS,GHGSat,1,,5962.13,2.0,218645.0,5962.13,False,,6432.428333333995,6938.569833332708,7526.224333332818,AZ,2021-10-19 18:50:02+00:00,2021-10-19 18:52:52+00:00,2016.0,24.755,False,False,NE,-1.0,116.02455445382633,108.96430095293373,123.22507032347156,125.23040936573133,117.78106384972466,132.76575311299422,135.7701994561897,127.77874007063168,143.8021882994629
139,1147,,1496-2-304-1127-1326-50,1.0,1.0,,2021-10-19 18:50:16+00:00,,,,Methane,,75.0,102.0,49.0,,1.82,,,1,1.0,2021-10-19 18:50:17+00:00,Sonic,GHGSat,2,,5962.13,2.0,218645.0,5962.13,False,,6432.428333333995,6938.569833332708,7526.224333332818,AZ,2021-10-19 18:50:02+00:00,2021-10-19 18:52:52+00:00,2016.0,24.755,False,False,NE,-1.0,116.10441473340411,109.01509098029355,123.19640863016966,125.22367993014869,117.69247575174818,132.76623531587836,135.7554853725293,127.55127413800777,143.8120639475584
140,1343,,1496-2-304-1127-1326-50,1.0,1.0,,2021-10-19 18:50:16+00:00,,,,Methane,,75.0,102.0,49.0,,1.82,,,1,1.0,2021-10-19 18:50:17+00:00,Sonic,GHGSat,3,,5962.13,2.0,218645.0,5962.13,False,,6432.428333333995,6938.569833332708,7526.224333332818,AZ,2021-10-19 18:50:02+00:00,2021-10-19 18:52:52+00:00,2016.0,24.755,False,False,NE,-1.0,116.08562547657294,109.1638701697309,123.01930920068374,125.16202273599748,117.81860363621398,132.54326475555328,135.78788753796687,127.85289858184633,143.9577221722055
141,952,,1496-2-306-1591-1790-52,1.0,1.0,,2021-10-19 18:59:55+00:00,,,,Methane,,51.0,81.0,21.0,,0.87,,,1,1.0,2021-10-19 18:59:58+00:00,NASA-GEOS,GHGSat,1,,9258.47,2.0,218645.0,9258.47,False,,9271.281666667328,9295.867999999364,9294.057888888367,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,396.22499999999997,True,True,TP,1.0,167.28114847893255,157.5335551760179,176.7639039134121,167.7221909547681,158.17424768770604,177.4439591823881,167.69046306240494,158.19616398213773,177.15468676194894
142,1148,,1496-2-306-1591-1790-52,1.0,1.0,,2021-10-19 18:59:55+00:00,,,,Methane,,174.0,238.0,110.0,,2.98,,,1,1.0,2021-10-19 18:59:58+00:00,Sonic,GHGSat,2,,9258.47,2.0,218645.0,9258.47,False,,9271.281666667328,9295.867999999364,9294.057888888367,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,396.22499999999997,True,True,TP,1.0,167.24082959760324,157.71491869857826,176.91402263196875,167.72246027459303,158.09868633146257,177.34141414164083,167.65919761755393,158.19177245621773,177.14696379403276
143,1344,,1496-2-306-1591-1790-52,1.0,1.0,,2021-10-19 18:59:55+00:00,,,,Methane,,174.0,238.0,110.0,,2.98,,,1,1.0,2021-10-19 18:59:58+00:00,Sonic,GHGSat,3,,9258.47,2.0,218645.0,9258.47,False,,9271.281666667328,9295.867999999364,9294.057888888367,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,396.22499999999997,True,True,TP,1.0,167.29716802277997,157.63304294150535,177.03499549320532,167.71363146828784,158.0761664615629,177.36113044234105,167.76008573481013,158.08457329122697,177.5836928039565
144,953,,1496-2-307-464-663-53,1.0,1.0,,2021-10-19 19:04:12+00:00,,,,Methane,,60.0,96.0,24.0,,0.85,,,1,1.0,2021-10-19 19:04:12+00:00,NASA-GEOS,GHGSat,1,,9159.2,2.0,218645.0,9159.2,False,,9199.313333334001,9194.97483333269,9196.11166666614,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,1155.025,True,True,TP,1.0,165.90763500869187,156.28844245251582,175.3699377109911,165.88379592045894,156.38670046077763,175.5555272215336,165.93957329552114,156.33121221760314,175.4129325350825
145,1149,,1496-2-307-464-663-53,1.0,1.0,,2021-10-19 19:04:12+00:00,,,,Methane,,115.0,165.0,66.0,,1.63,,,1,1.0,2021-10-19 19:04:12+00:00,Sonic,GHGSat,2,,9159.2,2.0,218645.0,9159.2,False,,9199.313333334001,9194.97483333269,9196.11166666614,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,1155.025,True,True,TP,1.0,166.0283131515189,156.4998913723081,175.48897891778455,165.92334997206396,156.31404623273687,175.55472389093975,165.95350242792767,156.41394156045615,175.45927526586948
146,1345,,1496-2-307-464-663-53,1.0,1.0,,2021-10-19 19:04:12+00:00,,,,Methane,,115.0,165.0,66.0,,1.63,,,1,1.0,2021-10-19 19:04:12+00:00,Sonic,GHGSat,3,,9159.2,2.0,218645.0,9159.2,False,,9199.313333334001,9194.97483333269,9196.11166666614,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,1155.025,True,True,TP,1.0,165.93804413051126,156.665986543742,175.32689666075427,165.97281115557885,156.67646471060812,175.67885590858813,165.9445809739239,156.45852624386697,175.38414788349252
147,954,,1496-2-308-536-735-54,1.0,1.0,,2021-10-19 19:07:58+00:00,,,,Methane,,62.0,98.0,26.0,,0.84,,,1,1.0,2021-10-19 19:08:12+00:00,NASA-GEOS,GHGSat,1,,9120.07,2.0,218645.0,9120.07,False,,9153.835000000665,9136.58666666602,9134.63677777725,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,1602.8400000000001,True,True,TP,1.0,165.1962811495838,155.94272595257362,174.70400463018996,164.87718396638368,155.54572353571442,174.58520412323512,164.85139717078525,155.38228410378412,174.4613218347619
148,1150,,1496-2-308-536-735-54,1.0,1.0,,2021-10-19 19:07:58+00:00,,,,Methane,,92.0,128.0,57.0,,1.25,,,1,1.0,2021-10-19 19:08:12+00:00,Sonic,GHGSat,2,,9120.07,2.0,218645.0,9120.07,False,,9153.835000000665,9136.58666666602,9134.63677777725,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,1602.8400000000001,True,True,TP,1.0,165.12207853889274,155.46442653241843,174.58602870230268,164.91493971594596,155.41233070157168,174.49431115879744,164.84396691004923,155.4696486087624,174.33984581361602
149,1346,,1496-2-308-536-735-54,1.0,1.0,,2021-10-19 19:07:58+00:00,,,,Methane,,92.0,128.0,57.0,,1.25,,,1,1.0,2021-10-19 19:08:12+00:00,Sonic,GHGSat,3,,9120.07,2.0,218645.0,9120.07,False,,9153.835000000665,9136.58666666602,9134.63677777725,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,1602.8400000000001,True,True,TP,1.0,165.1564017473136,155.3352917017487,174.63932793469885,164.89739588590348,155.186363290369,174.23337529526498,164.82627644912662,155.34706950771562,174.1451542793141
150,955,,1496-2-309-580-779-55,1.0,1.0,,2021-10-19 19:11:56+00:00,,,,Methane,,33.0,52.0,14.0,,0.83,,,1,1.0,2021-10-19 19:12:00+00:00,NASA-GEOS,GHGSat,1,,8949.76,2.0,218645.0,8949.76,False,,8960.664000000663,8965.812833332693,8972.143333332808,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,2521.665,True,True,TP,1.0,161.64965321453437,152.3385237579682,170.9606461851597,161.8350756186477,152.52867109110213,171.22727771786694,161.890946082265,152.424431011592,171.0935459014248
151,1151,,1496-2-309-580-779-55,1.0,1.0,,2021-10-19 19:11:56+00:00,,,,Methane,,151.0,205.0,97.0,,3.82,,,1,1.0,2021-10-19 19:12:00+00:00,Sonic,GHGSat,2,,8949.76,2.0,218645.0,8949.76,False,,8960.664000000663,8965.812833332693,8972.143333332808,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,2521.665,True,True,TP,1.0,161.7194773505165,152.30835398618618,171.00970424102877,161.78563421119551,152.54338436304053,171.19418686265456,161.96741914959387,152.75694735036296,171.225239978665
152,1347,,1496-2-309-580-779-55,1.0,1.0,,2021-10-19 19:11:56+00:00,,,,Methane,,151.0,205.0,97.0,,3.82,,,1,1.0,2021-10-19 19:12:00+00:00,Sonic,GHGSat,3,,8949.76,2.0,218645.0,8949.76,False,,8960.664000000663,8965.812833332693,8972.143333332808,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,2521.665,True,True,TP,1.0,161.70050080049973,152.48595591016462,171.1017516017283,161.7690055497707,152.530786096813,171.08891605207407,161.93304003908807,152.83409815910042,171.27489521955147
153,956,,1496-2-310-1343-1542-56,1.0,1.0,,2021-10-19 19:17:02+00:00,,,,Methane,,29.0,46.0,12.0,,0.82,,,1,1.0,2021-10-19 19:17:08+00:00,NASA-GEOS,GHGSat,1,,8877.42,2.0,218645.0,8877.42,False,,8865.535000000671,8866.787333332682,8870.159666666137,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,3661.4249999999997,True,True,TP,1.0,159.96227270727462,150.93437471547483,169.27058830145816,159.96900691364388,150.80152998326145,169.27636238800088,160.06671698024078,150.82675585201503,169.46075006710046
154,1152,,1496-2-310-1343-1542-56,1.0,1.0,,2021-10-19 19:17:02+00:00,,,,Methane,,133.0,182.0,83.0,,3.75,,,1,1.0,2021-10-19 19:17:08+00:00,Sonic,GHGSat,2,,8877.42,2.0,218645.0,8877.42,False,,8865.535000000671,8866.787333332682,8870.159666666137,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,3661.4249999999997,True,True,TP,1.0,160.01057664305463,150.63525476305003,169.33543172306227,159.9942514598808,150.8502633583217,169.4657978729225,159.9700969897578,150.58155834639985,169.27248823458038
155,1348,,1496-2-310-1343-1542-56,1.0,1.0,,2021-10-19 19:17:02+00:00,,,,Methane,,133.0,182.0,83.0,,3.75,,,1,1.0,2021-10-19 19:17:08+00:00,Sonic,GHGSat,3,,8877.42,2.0,218645.0,8877.42,False,,8865.535000000671,8866.787333332682,8870.159666666137,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,3661.4249999999997,True,True,TP,1.0,159.98540663660705,150.91011396963094,169.24381404241012,160.03853443790013,150.71923801579905,169.2641141634886,160.1013020533618,150.75289195292117,169.32809944627147
